# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
61 4.3407912512e+03 0.0000000000e+00 7.1939631115e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
62 4.3409267690e+03 0.0000000000e+00 7.1857812752e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
63 4.3383436240e+03 0.0000000000e+00 7.3401249231e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
64 4.3434909110e+03 0.0000000000e+00 7.0291282904e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
65 4.3414650502e+03 0.0000000000e+00 7.1531877987e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
66 4.3198811405e+03 0.0000000000e+00 8.3583890263e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
67 4.3433864207e+03 0.0000000000e+00 7.0355819883e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
68 4.3329338015e+03 0.0000000000e+00 7.6530020924e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
69 4.3417149867e+03 0.0000000000e+00 7.1380019127e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
70 4.3338525011e+03 0.0000000000e+00 7.6008041494e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
71 4.3436437962e+03 0.0000000000e+00 7.0196745703e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
72 4.3356996883e+03 0.0000000000e+00 7.4947178179e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
73 4.3452242618e+03 0.0000000000e+00 6.9211693637e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
74 4.3206751495e+03 0.0000000000e+00 8.3172470886e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
75 4.3372534991e+03 0.0000000000e+00 7.4042678454e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
76 4.3432788916e+03 0.0000000000e+00 7.0422170391e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
77 4.3412178606e+03 0.0000000000e+00 7.1681742828e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
78 4.3391044275e+03 0.0000000000e+00 7.2950154628e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
79 4.3221428253e+03 0.0000000000e+00 8.2406379380e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
80 4.3413769026e+03 0.0000000000e+00 7.1585356627e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
81 4.3259720836e+03 0.0000000000e+00 8.0371964700e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
82 4.3331600248e+03 0.0000000000e+00 7.6401828405e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
83 4.3298977460e+03 0.0000000000e+00 7.8229485993e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
84 4.3411728092e+03 0.0000000000e+00 7.1709021722e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
85 4.3383629647e+03 0.0000000000e+00 7.3389817082e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
86 4.3219478067e+03 0.0000000000e+00 8.2508599255e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
87 4.3327519688e+03 0.0000000000e+00 7.6632898664e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
88 4.3254499546e+03 0.0000000000e+00 8.0652490913e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
89 4.3308740528e+03 0.0000000000e+00 7.7687172529e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
90 4.3265654047e+03 0.0000000000e+00 8.0051954212e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
91 4.3368014840e+03 0.0000000000e+00 7.4306973265e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
92 4.3323007650e+03 0.0000000000e+00 7.6887568602e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
93 4.3398918860e+03 0.0000000000e+00 7.2480215026e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
94 4.3320661924e+03 0.0000000000e+00 7.7019623698e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
95 4.3346795090e+03 0.0000000000e+00 7.5534978184e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
96 4.3386258768e+03 0.0000000000e+00 7.3234229684e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
97 4.3382147878e+03 0.0000000000e+00 7.3477356661e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
98 4.3242941718e+03 0.0000000000e+00 8.1269899403e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
99 4.3437246626e+03 0.0000000000e+00 7.0146688730e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
100 4.3339902553e+03 0.0000000000e+00 7.5929454475e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
101 4.3198792912e+03 0.0000000000e+00 8.3584846020e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
102 4.3240013900e+03 0.0000000000e+00 8.1425531519e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
103 4.3418514242e+03 0.0000000000e+00 7.1296980955e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
104 4.3401326048e+03 0.0000000000e+00 7.2335932378e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
105 4.3300031133e+03 0.0000000000e+00 7.8171144143e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
106 4.3440891926e+03 0.0000000000e+00 6.9920585364e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
107 4.3276803642e+03 0.0000000000e+00 7.9446988900e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
108 4.3360426721e+03 0.0000000000e+00 7.4748490599e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
109 4.3193440173e+03 0.0000000000e+00 8.3861015918e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
110 4.3235015082e+03 0.0000000000e+00 8.1690540898e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
111 4.3314784210e+03 0.0000000000e+00 7.7349494353e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
112 4.3328771395e+03 0.0000000000e+00 7.6562094614e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
113 4.3393504490e+03 0.0000000000e+00 7.2803668853e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
114 4.3298431139e+03 0.0000000000e+00 7.8259718116e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
115 4.3297998220e+03 0.0000000000e+00 7.8283666238e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
116 4.3421304041e+03 0.0000000000e+00 7.1126879092e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
117 4.3329739240e+03 0.0000000000e+00 7.6507301148e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
118 4.3436717147e+03 0.0000000000e+00 7.0179468079e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
119 4.3195705076e+03 0.0000000000e+00 8.3744275567e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
120 4.3300206709e+03 0.0000000000e+00 7.8161418151e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
121 4.3263057996e+03 0.0000000000e+00 8.0192135991e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
122 4.3281434449e+03 0.0000000000e+00 7.9194321711e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
123 4.3290154439e+03 0.0000000000e+00 7.8716264228e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
124 4.3349658359e+03 0.0000000000e+00 7.5370480983e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
125 4.3408343378e+03 0.0000000000e+00 7.1913628072e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
126 4.3245709403e+03 0.0000000000e+00 8.1122495127e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
127 4.3443385693e+03 0.0000000000e+00 6.9765473866e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
128 4.3228058276e+03 0.0000000000e+00 8.2057876888e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
129 4.3220788983e+03 0.0000000000e+00 8.2439901464e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
130 4.3380644080e+03 0.0000000000e+00 7.3566088036e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
131 4.3392860188e+03 0.0000000000e+00 7.2842061031e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
132 4.3409076158e+03 0.0000000000e+00 7.1869382211e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
133 4.3452610633e+03 0.0000000000e+00 6.9188585115e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
134 4.3351010591e+03 0.0000000000e+00 7.5292665399e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
135 4.3385331991e+03 0.0000000000e+00 7.3289113737e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
136 4.3451835792e+03 0.0000000000e+00 6.9237230014e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
137 4.3446635785e+03 0.0000000000e+00 6.9562786671e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
138 4.3366819203e+03 0.0000000000e+00 7.4376720879e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
139 4.3440813085e+03 0.0000000000e+00 6.9925483469e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
140 4.3431148663e+03 0.0000000000e+00 7.0523258376e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
141 4.3307332044e+03 0.0000000000e+00 7.7765651256e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
142 4.3330317381e+03 0.0000000000e+00 7.6474551022e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
143 4.3287668276e+03 0.0000000000e+00 7.8852868732e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
144 4.3291385239e+03 0.0000000000e+00 7.8648546048e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
145 4.3401400396e+03 0.0000000000e+00 7.2331471410e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
146 4.3387464930e+03 0.0000000000e+00 7.3162736980e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
147 4.3286719250e+03 0.0000000000e+00 7.8904949423e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
148 4.3332588346e+03 0.0000000000e+00 7.6345766819e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
149 4.3215648120e+03 0.0000000000e+00 8.2708966534e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
150 4.3256381116e+03 0.0000000000e+00 8.0551515568e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
151 4.3433641271e+03 0.0000000000e+00 7.0369581356e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
152 4.3261808352e+03 0.0000000000e+00 8.0259524054e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
153 4.3405993495e+03 0.0000000000e+00 7.2055327775e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
154 4.3407367498e+03 0.0000000000e+00 7.1972509197e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
155 4.3388290873e+03 0.0000000000e+00 7.3113739500e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
156 4.3330252687e+03 0.0000000000e+00 7.6478216510e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
157 4.3316519968e+03 0.0000000000e+00 7.7252230868e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
158 4.3437695741e+03 0.0000000000e+00 7.0118872361e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
159 4.3396792281e+03 0.0000000000e+00 7.2607433224e+02 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
