# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
20 2.8573044966e+03 0.0000000000e+00 3.3460141591e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
21 2.8741603705e+03 0.0000000000e+00 3.3315464733e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
22 2.8821719443e+03 0.0000000000e+00 3.3246179664e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
23 2.7722061407e+03 0.0000000000e+00 3.4168513067e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
24 2.7700108194e+03 0.0000000000e+00 3.4186312757e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
25 2.8036597854e+03 0.0000000000e+00 3.3910900234e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
26 2.7816958713e+03 0.0000000000e+00 3.4091300677e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
27 2.8163344524e+03 0.0000000000e+00 3.3805709564e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
28 2.8045121270e+03 0.0000000000e+00 3.3903851504e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
29 2.8642564218e+03 0.0000000000e+00 3.3400651026e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
30 2.8466259287e+03 0.0000000000e+00 3.3551036587e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
31 2.8431909887e+03 0.0000000000e+00 3.3580150000e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
32 2.8645506662e+03 0.0000000000e+00 3.3398127522e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
33 2.8759719250e+03 0.0000000000e+00 3.3299827666e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
34 2.8718142850e+03 0.0000000000e+00 3.3335690260e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
35 2.8348954585e+03 0.0000000000e+00 3.3650211705e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
36 2.8825596351e+03 0.0000000000e+00 3.3242818306e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
37 2.8680589669e+03 0.0000000000e+00 3.3368004886e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
38 2.8544969007e+03 0.0000000000e+00 3.3484096498e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
39 2.7750316942e+03 0.0000000000e+00 3.4145569017e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
40 2.8449934915e+03 0.0000000000e+00 3.3564880116e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
41 2.8641335497e+03 0.0000000000e+00 3.3401704670e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
42 2.8537684586e+03 0.0000000000e+00 3.3490305050e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
43 2.8786317944e+03 0.0000000000e+00 3.3276836886e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
44 2.8244514847e+03 0.0000000000e+00 3.3737921616e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
45 2.8122359352e+03 0.0000000000e+00 3.3839812032e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
46 2.8076921678e+03 0.0000000000e+00 3.3877521205e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
47 2.8506686368e+03 0.0000000000e+00 3.3516694440e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
48 2.8211580193e+03 0.0000000000e+00 3.3765466336e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
49 2.7844165623e+03 0.0000000000e+00 3.4069082973e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
50 2.8551985635e+03 0.0000000000e+00 3.3478113599e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
51 2.8672164192e+03 0.0000000000e+00 3.3375244935e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
52 2.8859658456e+03 0.0000000000e+00 3.3213251688e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
53 2.8068369837e+03 0.0000000000e+00 3.3884606956e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
54 2.8490216757e+03 0.0000000000e+00 3.3530695237e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
55 2.8560764604e+03 0.0000000000e+00 3.3470624421e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
56 2.8623361508e+03 0.0000000000e+00 3.3417108640e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
57 2.8396348335e+03 0.0000000000e+00 3.3610227240e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
58 2.7893608071e+03 0.0000000000e+00 3.4028614469e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
59 2.8121978117e+03 0.0000000000e+00 3.3840128851e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
60 2.7722132426e+03 0.0000000000e+00 3.4168455448e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
61 2.8628199815e+03 0.0000000000e+00 3.3412963791e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
62 2.8634497124e+03 0.0000000000e+00 3.3407567232e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
63 2.8515498901e+03 0.0000000000e+00 3.3509197190e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
64 2.8754834189e+03 0.0000000000e+00 3.3304046070e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
65 2.8659571280e+03 0.0000000000e+00 3.3386059185e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
66 2.7719540523e+03 0.0000000000e+00 3.4170558191e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
67 2.8749885390e+03 0.0000000000e+00 3.3308318239e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
68 2.8272943689e+03 0.0000000000e+00 3.3714101338e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
69 2.8671247204e+03 0.0000000000e+00 3.3376032683e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
70 2.8313533527e+03 0.0000000000e+00 3.3680020681e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
71 2.8762082092e+03 0.0000000000e+00 3.3297786828e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
72 2.8395874781e+03 0.0000000000e+00 3.3610627327e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
73 2.8837507087e+03 0.0000000000e+00 3.3232486499e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
74 2.7752068513e+03 0.0000000000e+00 3.4144145430e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
75 2.8465917784e+03 0.0000000000e+00 3.3551326331e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
76 2.8744796741e+03 0.0000000000e+00 3.3312709800e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
77 2.8648044572e+03 0.0000000000e+00 3.3395950594e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
78 2.8550322796e+03 0.0000000000e+00 3.3479531689e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
79 2.7812554975e+03 0.0000000000e+00 3.4094893454e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
80 2.8655458490e+03 0.0000000000e+00 3.3389589285e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
81 2.7972658450e+03 0.0000000000e+00 3.3963662246e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
82 2.8282916716e+03 0.0000000000e+00 3.3705735357e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
83 2.8140446645e+03 0.0000000000e+00 3.3824772527e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
84 2.8645946004e+03 0.0000000000e+00 3.3397750694e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
85 2.8516381904e+03 0.0000000000e+00 3.3508445756e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
86 2.7804490478e+03 0.0000000000e+00 3.4101470395e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
87 2.8264937916e+03 0.0000000000e+00 3.3720813432e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
88 2.7950626832e+03 0.0000000000e+00 3.3981795620e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
89 2.8182784827e+03 0.0000000000e+00 3.3789504484e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
90 2.7997773431e+03 0.0000000000e+00 3.3942961815e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
91 2.8445466604e+03 0.0000000000e+00 3.3568666991e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
92 2.8245111626e+03 0.0000000000e+00 3.3737421999e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
93 2.8586562213e+03 0.0000000000e+00 3.3448593912e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
94 2.8234826358e+03 0.0000000000e+00 3.3746030203e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
95 2.8350276698e+03 0.0000000000e+00 3.3649097834e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
96 2.8528396893e+03 0.0000000000e+00 3.3498217036e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
97 2.8509619867e+03 0.0000000000e+00 3.3514199214e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
98 2.7902086769e+03 0.0000000000e+00 3.4021662626e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
99 2.8765919165e+03 0.0000000000e+00 3.3294472041e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
100 2.8319640262e+03 0.0000000000e+00 3.3674886033e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
101 2.7719464922e+03 0.0000000000e+00 3.4170619519e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
102 2.7889840091e+03 0.0000000000e+00 3.4031702772e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
103 2.8677629967e+03 0.0000000000e+00 3.3370548593e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
104 2.8597680537e+03 0.0000000000e+00 3.3439088531e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
105 2.8145003947e+03 0.0000000000e+00 3.3820980570e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
106 2.8783245271e+03 0.0000000000e+00 3.3279494671e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
107 2.8045200936e+03 0.0000000000e+00 3.3903785605e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
108 2.8411273581e+03 0.0000000000e+00 3.3597611632e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
109 2.7697612627e+03 0.0000000000e+00 3.4188334687e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
110 2.7868976300e+03 0.0000000000e+00 3.4048790491e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
111 2.8209120090e+03 0.0000000000e+00 3.3767521639e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
112 2.8270447975e+03 0.0000000000e+00 3.3716194109e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
113 2.8561623354e+03 0.0000000000e+00 3.3469891623e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
114 2.8138084855e+03 0.0000000000e+00 3.3826737273e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
115 2.8136213865e+03 0.0000000000e+00 3.3828293531e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
116 2.8690701014e+03 0.0000000000e+00 3.3359311282e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
117 2.8274711444e+03 0.0000000000e+00 3.3712618805e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
118 2.8763406544e+03 0.0000000000e+00 3.3296642742e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
119 2.7706851568e+03 0.0000000000e+00 3.4180847708e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
120 2.8145763621e+03 0.0000000000e+00 3.3820348373e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
121 2.7986774029e+03 0.0000000000e+00 3.3952031653e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
122 2.8064989475e+03 0.0000000000e+00 3.3887406801e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
123 2.8102398317e+03 0.0000000000e+00 3.3856390574e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
124 2.8363043766e+03 0.0000000000e+00 3.3638337091e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
125 2.8630201321e+03 0.0000000000e+00 3.3411248798e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
126 2.7913681903e+03 0.0000000000e+00 3.4012149836e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
127 2.8795125982e+03 0.0000000000e+00 3.3269215404e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
128 2.7840035175e+03 0.0000000000e+00 3.4072458311e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
129 2.7809910507e+03 0.0000000000e+00 3.4097050480e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
130 2.8502764348e+03 0.0000000000e+00 3.3520029809e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
131 2.8558661989e+03 0.0000000000e+00 3.3472418486e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
132 2.8633606732e+03 0.0000000000e+00 3.3408330390e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
133 2.8839274390e+03 0.0000000000e+00 3.3230952839e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
134 2.8369081525e+03 0.0000000000e+00 3.3633245269e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
135 2.8524159061e+03 0.0000000000e+00 3.3501825678e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
136 2.8835553994e+03 0.0000000000e+00 3.3234181196e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
137 2.8810644178e+03 0.0000000000e+00 3.3255777783e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
138 2.8440067403e+03 0.0000000000e+00 3.3573241428e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
139 2.8782870031e+03 0.0000000000e+00 3.3279819210e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
140 2.8737042424e+03 0.0000000000e+00 3.3319399254e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
141 2.8176661350e+03 0.0000000000e+00 3.3794610947e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
142 2.8277259463e+03 0.0000000000e+00 3.3710481621e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
143 2.8091713038e+03 0.0000000000e+00 3.3865257012e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
144 2.8107694005e+03 0.0000000000e+00 3.3851994204e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
145 2.8598024236e+03 0.0000000000e+00 3.3438794591e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
146 2.8533916329e+03 0.0000000000e+00 3.3493515684e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
147 2.8087638359e+03 0.0000000000e+00 3.3868636602e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
148 2.8287277212e+03 0.0000000000e+00 3.3702075927e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
149 2.7788677208e+03 0.0000000000e+00 3.4114357577e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
150 2.7958558769e+03 0.0000000000e+00 3.3975269910e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
151 2.8748830041e+03 0.0000000000e+00 3.3309229129e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
152 2.7981485125e+03 0.0000000000e+00 3.3956390622e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
153 2.8619292924e+03 0.0000000000e+00 3.3420593149e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
154 2.8625668947e+03 0.0000000000e+00 3.3415132069e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
155 2.8537698535e+03 0.0000000000e+00 3.3490293164e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
156 2.8276974291e+03 0.0000000000e+00 3.3710720829e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
157 2.8216701735e+03 0.0000000000e+00 3.3761186548e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
158 2.8768051208e+03 0.0000000000e+00 3.3292629869e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
159 2.8576755731e+03 0.0000000000e+00 3.3456972454e+03 6.4278760969e+01 0.0000000000e+00 -7.6604444312e+01 2212 0.0000000000e+00 1.0000000000e+00
